Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,txtVALUE,Source
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by country of repatriation,Czechia,Total,Total,2016,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by country of repatriation,Lithuania,Total,Total,2016,Counts,40,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by country of repatriation,Slovakia,Total,Total,2016,Counts,59,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,334,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,258,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,United Kingdom of Great Britain and Northern Ireland,Total,Total,2017,Counts,18,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,"2,868",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,"1,746",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Afghanistan,Total,Total,2018,Counts,54,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Albania,Total,Total,2018,Counts,217,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Algeria,Total,Total,2018,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bangladesh,Total,Total,2018,Counts,12,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2018,Counts,6,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,China,Total,Total,2018,Counts,17,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Czechia,Total,Total,2018,Counts,14,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Democratic Republic of the Congo,Total,Total,2018,Counts,13,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Egypt,Total,Total,2018,Counts,6,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Eritrea,Total,Total,2018,Counts,196,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Ethiopia,Total,Total,2018,Counts,63,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,France,Total,Total,2018,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Gambia,Total,Total,2018,Counts,7,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Ghana,Total,Total,2018,Counts,7,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Guinea,Total,Total,2018,Counts,7,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2018,Counts,15,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,India,Total,Total,2018,Counts,7,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Iran (Islamic Republic of),Total,Total,2018,Counts,39,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Iraq,Total,Total,2018,Counts,66,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Italy,Total,Total,2018,Counts,11,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Jamaica,Total,Total,2018,Counts,14,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Kuwait,Total,Total,2018,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Latvia,Total,Total,2018,Counts,6,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Lithuania,Total,Total,2018,Counts,9,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2018,Counts,9,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Namibia,Total,Total,2018,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Netherlands,Total,Total,2018,Counts,9,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2018,Counts,48,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Pakistan,Total,Total,2018,Counts,26,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Poland,Total,Total,2018,Counts,20,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Portugal,Total,Total,2018,Counts,9,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2018,Counts,74,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Slovakia,Total,Total,2018,Counts,12,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Somalia,Total,Total,2018,Counts,38,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,South Africa,Total,Total,2018,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Sudan,Total,Total,2018,Counts,231,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Syrian Arab Republic,Total,Total,2018,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,United Kingdom of Great Britain and Northern Ireland,Total,Total,2018,Counts,"1,421",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Viet Nam,Total,Total,2018,Counts,315,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Zimbabwe,Total,Total,2018,Counts,12,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,"2,631",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,"1,926",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Afghanistan,Total,Total,2019,Counts,149,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Albania,Total,Total,2019,Counts,"1,705",GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Algeria,Total,Total,2019,Counts,13,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Angola,Total,Total,2019,Counts,11,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bangladesh,Total,Total,2019,Counts,156,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Brazil,Total,Total,2019,Counts,27,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2019,Counts,60,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Cameroon,Total,Total,2019,Counts,21,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Chad,Total,Total,2019,Counts,12,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,China,Total,Total,2019,Counts,798,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,C�te d�Ivoire,Total,Total,2019,Counts,16,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Czechia,Total,Total,2019,Counts,37,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Democratic Republic of the Congo,Total,Total,2019,Counts,31,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Egypt,Total,Total,2019,Counts,20,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Eritrea,Total,Total,2019,Counts,467,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Ethiopia,Total,Total,2019,Counts,139,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,France,Total,Total,2019,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Gambia,Total,Total,2019,Counts,49,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Germany,Total,Total,2019,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Ghana,Total,Total,2019,Counts,83,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Guinea,Total,Total,2019,Counts,18,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2019,Counts,41,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,India,Total,Total,2019,Counts,467,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Indonesia,Total,Total,2019,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Iran (Islamic Republic of),Total,Total,2019,Counts,172,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Iraq,Total,Total,2019,Counts,107,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Ireland,Total,Total,2019,Counts,6,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Italy,Total,Total,2019,Counts,12,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Jamaica,Total,Total,2019,Counts,31,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Kenya,Total,Total,2019,Counts,39,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Kosovo,Total,Total,2019,Counts,5,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Latvia,Total,Total,2019,Counts,16,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Lithuania,Total,Total,2019,Counts,51,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Lybia,Total,Total,2019,Counts,8,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Malaysia,Total,Total,2019,Counts,25,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Mali,Total,Total,2019,Counts,7,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Mauritius,Total,Total,2019,Counts,15,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2019,Counts,21,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Namibia,Total,Total,2019,Counts,35,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Nationality,Total,Total,2019,Counts,16,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Nepal,Total,Total,2019,Counts,18,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Netherlands,Total,Total,2019,Counts,14,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2019,Counts,259,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Pakistan,Total,Total,2019,Counts,233,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Philippines,Total,Total,2019,Counts,55,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Poland,Total,Total,2019,Counts,109,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Portugal,Total,Total,2019,Counts,25,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2019,Counts,375,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Saudi Arabia,Total,Total,2019,Counts,6,GLOTIP
GBR,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Detected trafficking victims,by citizenship,Sierra Leone,Total,Total,2019,Counts,25,GLOTIP
