Country,Crime Type,Category,Year,Unit of measurement,VALUE,Source,0
Azerbaijan,Homicide,3rd largest city,2017,Counts,7.0,CTS,1
Azerbaijan,Homicide,3rd largest city,2016,Counts,12.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2016,Counts,0.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2016,Counts,3.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2019,Counts,31.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2018,Counts,1.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2018,Counts,54.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2018,Counts,38.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2018,Counts,16.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2017,Counts,58.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2017,Counts,39.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2017,Counts,19.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2016,Counts,39.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2020,Counts,85.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2020,Counts,43.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2020,Counts,42.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2019,Counts,56.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2019,Counts,33.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2019,Counts,23.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2018,Counts,72.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2018,Counts,40.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2018,Counts,32.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2017,Counts,75.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2017,Counts,41.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2017,Counts,34.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2016,Counts,72.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2016,Counts,37.0,CTS,1
Azerbaijan,Homicide,Interpersonal homicide,2016,Counts,35.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2020,Counts,3.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2020,Counts,1.0,CTS,1
Azerbaijan,Homicide,Foreign citizens,2018,Counts,2.0,CTS,1
Azerbaijan,Homicide,2nd largest city,2020,Counts,52.0,CTS,1
Azerbaijan,Homicide,2nd largest city,2019,Counts,75.0,CTS,1
Azerbaijan,Homicide,2nd largest city,2018,Counts,98.0,CTS,1
Azerbaijan,Homicide,2nd largest city,2017,Counts,64.0,CTS,1
Azerbaijan,Homicide,2nd largest city,2016,Counts,72.0,CTS,1
Azerbaijan,Homicide,1st largest city,2020,Counts,9.0,CTS,1
Azerbaijan,Homicide,1st largest city,2019,Counts,9.0,CTS,1
Azerbaijan,Homicide,1st largest city,2018,Counts,11.0,CTS,1
Azerbaijan,Homicide,1st largest city,2017,Counts,8.0,CTS,1
Azerbaijan,Homicide,1st largest city,2016,Counts,12.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2019,Counts,9.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2019,Counts,40.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2019,Counts,115.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2019,Counts,22.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2018,Counts,138.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2018,Counts,117.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2018,Counts,21.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2017,Counts,117.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2017,Counts,82.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2017,Counts,35.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2016,Counts,130.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2016,Counts,84.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2016,Counts,46.0,CTS,1
Azerbaijan,Homicide,Socio-political homicide,2020,Counts,44.0,CTS,1
Azerbaijan,Homicide,Socio-political homicide,2020,Counts,35.0,CTS,1
Azerbaijan,Homicide,Socio-political homicide,2020,Counts,9.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2020,Counts,174.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2020,Counts,134.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2020,Counts,40.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2019,Counts,143.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2019,Counts,113.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2019,Counts,30.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2018,Counts,165.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2018,Counts,137.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2018,Counts,28.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2017,Counts,143.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2017,Counts,105.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2017,Counts,38.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2019,Counts,93.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2020,Counts,27.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2020,Counts,17.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2020,Counts,67.0,CTS,1
Azerbaijan,Homicide,Without a weapon/ other Mechanism,2020,Counts,1.0,CTS,1
Azerbaijan,Homicide,Without a weapon/ other Mechanism,2018,Counts,1.0,CTS,1
Azerbaijan,Homicide,Without a weapon/ other Mechanism,2016,Counts,0.0,CTS,1
Azerbaijan,Homicide,Unspecified means,2020,Counts,92.0,CTS,1
Azerbaijan,Homicide,Unspecified means,2019,Counts,74.0,CTS,1
Azerbaijan,Homicide,Unspecified means,2018,Counts,102.0,CTS,1
Azerbaijan,Homicide,Unspecified means,2017,Counts,76.0,CTS,1
Azerbaijan,Homicide,Unspecified means,2016,Counts,73.0,CTS,1
Azerbaijan,Homicide,Unknown types of homicide,2020,Counts,94.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2016,Counts,169.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2016,Counts,108.0,CTS,1
Azerbaijan,Homicide,Relationship to perpetrator is not known,2016,Counts,61.0,CTS,1
Azerbaijan,Homicide,Perpetrator unknown,2016,Counts,0.0,CTS,1
Azerbaijan,Homicide,National citizens,2017,Counts,123.0,CTS,1
Azerbaijan,Homicide,National citizens,2017,Counts,77.0,CTS,1
Azerbaijan,Homicide,National citizens,2017,Counts,15.0,CTS,1
Azerbaijan,Homicide,National citizens,2016,Counts,228.0,CTS,1
Azerbaijan,Homicide,National citizens,2016,Counts,119.0,CTS,1
Azerbaijan,Homicide,National citizens,2016,Counts,88.0,CTS,1
Azerbaijan,Homicide,National citizens,2016,Counts,10.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,0.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2020,Counts,56.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2020,Counts,39.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2020,Counts,17.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2019,Counts,40.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2019,Counts,31.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2019,Counts,9.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2018,Counts,54.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2018,Counts,38.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2018,Counts,16.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2017,Counts,58.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2017,Counts,39.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2017,Counts,19.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2016,Counts,39.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2016,Counts,27.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member: Family member,2016,Counts,12.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2020,Counts,56.0,CTS,1
Azerbaijan,Homicide,Intimate partner or family member,2020,Counts,39.0,CTS,1
Azerbaijan,Homicide,National citizens,2017,Counts,219.0,CTS,1
Azerbaijan,Homicide,National citizens,2018,Counts,11.0,CTS,1
Azerbaijan,Homicide,National citizens,2018,Counts,65.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2017,Counts,2.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2020,Counts,7.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2020,Counts,6.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2020,Counts,1.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2019,Counts,11.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2019,Counts,6.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2019,Counts,5.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2018,Counts,9.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2018,Counts,5.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2018,Counts,4.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2017,Counts,11.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2017,Counts,9.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2016,Counts,6.0,CTS,1
Azerbaijan,Homicide,National citizens,2018,Counts,153.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2016,Counts,5.0,CTS,1
Azerbaijan,Homicide,Other criminal activities,2016,Counts,1.0,CTS,1
Azerbaijan,Homicide,National citizens,2020,Counts,213.0,CTS,1
Azerbaijan,Homicide,National citizens,2020,Counts,150.0,CTS,1
Azerbaijan,Homicide,National citizens,2020,Counts,79.0,CTS,1
Azerbaijan,Homicide,National citizens,2020,Counts,8.0,CTS,1
Azerbaijan,Homicide,National citizens,2019,Counts,204.0,CTS,1
Azerbaijan,Homicide,National citizens,2019,Counts,121.0,CTS,1
Azerbaijan,Homicide,National citizens,2019,Counts,61.0,CTS,1
Azerbaijan,Homicide,National citizens,2019,Counts,11.0,CTS,1
Azerbaijan,Homicide,National citizens,2018,Counts,189.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Sexual assault,2020,Counts,6.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Sexual assault,2019,Counts,3.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Robbery,2019,Counts,411.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Robbery,2018,Counts,426.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Robbery,2017,Counts,397.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Robbery,2016,Counts,490.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2020,Counts,288.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2020,Counts,39.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2020,Counts,24.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2020,Counts,17.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2019,Counts,286.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2019,Counts,61.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2019,Counts,43.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2019,Counts,14.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,272.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,81.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,28.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,14.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2017,Counts,336.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2017,Counts,89.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2017,Counts,36.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2017,Counts,17.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,287.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,72.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,33.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,30.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Kidnapping,2020,Counts,5.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Serious assault,2016,Counts,333.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Serious assault,2017,Counts,369.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Serious assault,2018,Counts,304.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2017,Counts,83.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Sexual assault,2018,Counts,9.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Sexual assault,2017,Counts,10.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Sexual assault,2016,Counts,13.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Rape,2020,Counts,15.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,20.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,20.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,30.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,23.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2020,Counts,41.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2019,Counts,59.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2018,Counts,77.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2016,Counts,69.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Serious assault,2019,Counts,318.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence,2020,Counts,62.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence,2019,Counts,82.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence,2018,Counts,106.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence,2017,Counts,123.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual violence,2016,Counts,105.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual Exploitation,2020,Counts,149.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual Exploitation,2019,Counts,140.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual Exploitation,2018,Counts,135.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual Exploitation,2017,Counts,140.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Sexual Exploitation,2016,Counts,130.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Serious assault,2020,Counts,321.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Kidnapping,2018,Counts,3.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Kidnapping,2019,Counts,11.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Kidnapping,2017,Counts,7.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Kidnapping,2016,Counts,6.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2020,Counts,26.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2020,Counts,13.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2019,Counts,23.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2019,Counts,15.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2019,Counts,2.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,21.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,20.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2017,Counts,25.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2017,Counts,16.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2017,Counts,2.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,13.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,11.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Child pornography,2017,Counts,1.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2019,Counts,23.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2018,Counts,23.0,CTS,1
Azerbaijan,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2017,Counts,14.0,CTS,1
Bahamas,Economic,Fraud: Cyber-related (Cy),2020,Counts,213.0,CTS,1
Bahamas,Economic,Fraud: Cyber-related (Cy),2018,Counts,146.0,CTS,1
Bahamas,Economic,Fraud: Cyber-related (Cy),2017,Counts,104.0,CTS,1
Bahamas,Economic,Fraud,2020,Counts,546.0,CTS,1
Bahamas,Economic,Fraud,2019,Counts,590.0,CTS,1
Bahamas,Economic,Fraud,2018,Counts,280.0,CTS,1
Bahamas,Economic,Fraud,2017,Counts,231.0,CTS,1
Bahamas,Economic,Corruption: Other acts of corruption,2020,Counts,139.0,CTS,1
Bahamas,Economic,Corruption: Other acts of corruption,2019,Counts,256.0,CTS,1
Bahamas,Economic,Corruption: Other acts of corruption,2018,Counts,533.0,CTS,1
Bahamas,Economic,Corruption: Other acts of corruption,2017,Counts,300.0,CTS,1
Bahamas,Economic,Corruption: Other acts of corruption,2016,Counts,436.0,CTS,1
Bahamas,Economic,Corruption: Bribery,2020,Counts,1.0,CTS,1
Bahamas,Economic,Corruption: Bribery,2019,Counts,3.0,CTS,1
Bahamas,Economic,Corruption: Bribery,2018,Counts,1.0,CTS,1
Bahamas,Economic,Corruption: Bribery,2017,Counts,6.0,CTS,1
Bahamas,Economic,Corruption: Bribery,2016,Counts,0.0,CTS,1
Bahamas,Economic,Corruption,2020,Counts,140.0,CTS,1
Bahamas,Economic,Corruption,2019,Counts,259.0,CTS,1
Bahamas,Economic,Corruption,2018,Counts,534.0,CTS,1
Bahamas,Economic,Corruption,2017,Counts,306.0,CTS,1
Bahamas,Economic,Corruption,2016,Counts,436.0,CTS,1
Bahamas,Economic,Burglary,2020,Counts,124.0,CTS,1
Bahamas,Economic,Burglary,2019,Counts,113.0,CTS,1
Bahamas,Economic,Burglary,2018,Counts,138.0,CTS,1
Bahamas,Economic,Burglary,2017,Counts,137.0,CTS,1
Bahamas,Economic,Fraud: Cyber-related (Cy),2019,Counts,160.0,CTS,1
Bahamas,Economic,Money laundering,2017,Counts,4.0,CTS,1
Bahamas,Economic,Money laundering,2018,Counts,47.0,CTS,1
Bahamas,Economic,Theft: of a motorized vehicle,2020,Counts,229.0,CTS,1
Bahamas,Economic,Theft: of a motorized vehicle,2019,Counts,283.0,CTS,1
Bahamas,Economic,Theft: of a motorized vehicle,2018,Counts,375.0,CTS,1
Bahamas,Economic,Theft: of a motorized vehicle,2017,Counts,462.0,CTS,1
Bahamas,Economic,Theft,2020,Counts,2252.0,CTS,1
Bahamas,Economic,Theft,2019,Counts,1216.0,CTS,1
Bahamas,Economic,Theft,2018,Counts,2514.0,CTS,1
Bahamas,Economic,Theft,2017,Counts,2639.0,CTS,1
Bahamas,Economic,Smuggling of migrants,2020,Counts,20.0,CTS,1
Bahamas,Economic,Smuggling of migrants,2019,Counts,17.0,CTS,1
Bahamas,Economic,Smuggling of migrants,2018,Counts,0.0,CTS,1
Bahamas,Economic,Smuggling of migrants,2017,Counts,11.0,CTS,1
Bahamas,Economic,Smuggling of migrants,2016,Counts,9.0,CTS,1
Bahamas,Economic,Money laundering,2020,Counts,20.0,CTS,1
Bahamas,Economic,Money laundering,2019,Counts,16.0,CTS,1
Bahamas,Economic,Acts involving the movement of dumping of waste,2017,Counts,12.0,CTS,1
Bahamas,Economic,Acts involving the movement of dumping of waste,2016,Counts,16.0,CTS,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in national registry,2017,Counts,39.0,IAFQ,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in foreign registry,2017,Counts,237.0,IAFQ,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in foreign registry,2017,Counts,95.0,IAFQ,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in foreign registry,2016,Counts,256.0,IAFQ,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in foreign registry,2016,Counts,101.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - No further information available,2017,Counts,0.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - No further information available,2016,Counts,0.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - Illicitly manufactured,2017,Counts,0.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - Illicitly manufactured,2016,Counts,0.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - Erased or altered marking,2017,Counts,74.0,IAFQ,1
Bahamas,Firearms,Not uniquely identifiable - Erased or altered marking,2016,Counts,65.0,IAFQ,1
Bahamas,Firearms,Uniquely identifiable - from illegitimate owner in national registry,2016,Counts,52.0,IAFQ,1
