,Country,Category,Year,Unit of measurement,VALUE,Source,Crime Type,ISO3_code,ISO2_code,PopTotal
10816,Philippines,unknown Status On Marking,2016,Counts,9.0,IAFQ,Firearms,PHL,PH,104875.266
10817,Philippines,illicit posession,2016,Counts,11.0,IAFQ,Firearms,PHL,PH,104875.266
10818,Philippines,revolver,2017,Counts,12.0,IAFQ,Firearms,PHL,PH,106738.501
10819,Philippines,Other arms offences,2016,Counts,12.0,IAFQ,Firearms,PHL,PH,104875.266
10820,Philippines,no marking,2017,Counts,13.0,IAFQ,Firearms,PHL,PH,106738.501
10821,Philippines,national territory,2016,Counts,13.0,IAFQ,Firearms,PHL,PH,104875.266
10822,Philippines,unknown Status On Marking,2017,Counts,16.0,IAFQ,Firearms,PHL,PH,106738.501
10823,Philippines,illicit offences,2016,Counts,16.0,IAFQ,Firearms,PHL,PH,104875.266
10824,Philippines,pistol,2017,Counts,19.0,IAFQ,Firearms,PHL,PH,106738.501
10825,Philippines,otherwise illicitly manufactured,2017,Counts,27.0,IAFQ,Firearms,PHL,PH,106738.501
10826,Philippines,illicit posession,2017,Counts,33.0,IAFQ,Firearms,PHL,PH,106738.501
10827,Philippines,national territory,2017,Counts,37.0,IAFQ,Firearms,PHL,PH,106738.501
10828,Philippines,Uniquely identifiable - no tracing procedure initiated,2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10829,Philippines,Uniquely identifiable - no tracing procedure initiated,2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10830,Philippines,Uniquely identifiable - tracing procedure pending,2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10831,Philippines,Uniquely identifiable - tracing procedure pending,2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10832,Philippines,"Uniquely identifiable - tracing attempted, no point of diversion identified",2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10833,Philippines,"Uniquely identifiable - tracing attempted, no point of diversion identified",2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10834,Philippines,Uniquely identifiable - point of diversion otherwise identified,2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10835,Philippines,Uniquely identifiable - point of diversion otherwise identified,2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10836,Philippines,Uniquely identifiable - from illegitimate owner in foreign registry,2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10837,Philippines,Uniquely identifiable - from illegitimate owner in foreign registry,2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10838,Philippines,Uniquely identifiable - from illegitimate owner in national registry,2016,Counts,0.0,IAFQ,Firearms,PHL,PH,104875.266
10839,Philippines,Uniquely identifiable - from illegitimate owner in national registry,2017,Counts,0.0,IAFQ,Firearms,PHL,PH,106738.501
10840,Philippines,Uniquely identifiable - from legitimate owner in national registry,2017,Counts,1.0,IAFQ,Firearms,PHL,PH,106738.501
10841,Philippines,Uniquely identifiable - total uniquely identifiable through marking,2017,Counts,1.0,IAFQ,Firearms,PHL,PH,106738.501
10842,Philippines,Uniquely identifiable - from legitimate owner in national registry,2017,Counts,1.0,IAFQ,Firearms,PHL,PH,106738.501
10843,Philippines,Uniquely identifiable - from legitimate owner in national registry,2016,Counts,5.0,IAFQ,Firearms,PHL,PH,104875.266
10844,Philippines,Uniquely identifiable - total uniquely identifiable through marking,2016,Counts,5.0,IAFQ,Firearms,PHL,PH,104875.266
10845,Philippines,Uniquely identifiable - from legitimate owner in national registry,2016,Counts,5.0,IAFQ,Firearms,PHL,PH,104875.266
10846,Philippines,Unknown status regarding marking,2016,Counts,9.0,IAFQ,Firearms,PHL,PH,104875.266
10847,Philippines,Unknown status regarding marking,2017,Counts,16.0,IAFQ,Firearms,PHL,PH,106738.501
10848,Philippines,pistol,2016,Counts,10.0,IAFQ,Firearms,PHL,PH,104875.266
10849,Poland,Unknown status on type,2020,Counts,0.0,IAFQ/SOF,Firearms,POL,PL,38428.366
10850,Poland,submachine gun,2020,Counts,0.0,IAFQ/SOF,Firearms,POL,PL,38428.366
10851,Poland,shotgun (Including Short Carbine),2020,Counts,0.0,IAFQ/SOF,Firearms,POL,PL,38428.366
10852,Poland,pistol,2020,Counts,0.0,IAFQ/SOF,Firearms,POL,PL,38428.366
10853,Poland,machine gun,2020,Counts,23.0,IAFQ/SOF,Firearms,POL,PL,38428.366
10854,Poland,revolver,2020,Counts,353.0,SOF/IAFQ,Firearms,POL,PL,38428.366
10855,Poland,other weapons,2020,Counts,424.0,SOF/IAFQ,Firearms,POL,PL,38428.366
10856,Poland,Uniquely identifiable - from legitimate owner in national registry,2020,Counts,35.0,IAFQ,Firearms,POL,PL,38428.366
10857,Poland,Uniquely identifiable - total uniquely identifiable through marking,2020,Counts,35.0,IAFQ,Firearms,POL,PL,38428.366
10858,Poland,rifle (Inlcuding Carbine),2020,Counts,270.0,SOF/IAFQ,Firearms,POL,PL,38428.366
10859,Portugal,Surrendered,2020,Counts,430.0,IAFQ,Firearms,PRT,PT,10298.192
10860,Portugal,no marking,2016,Counts,160.0,IAFQ,Firearms,PRT,PT,10332.753
10861,Portugal,uniquely marked,2020,Counts,430.0,IAFQ,Firearms,PRT,PT,10298.192
10862,Portugal,shotgun (Including Short Carbine),2019,Counts,1027.0,IAFQ,Firearms,PRT,PT,10289.923
10863,Portugal,shotgun (Including Short Carbine),2020,Counts,3.0,IAFQ,Firearms,PRT,PT,10298.192
10864,Portugal,rifle (Inlcuding Carbine),2019,Counts,70.0,IAFQ,Firearms,PRT,PT,10289.923
10865,Portugal,pistol,2016,Counts,204.0,IAFQ,Firearms,PRT,PT,10332.753
10866,Portugal,pistol,2017,Counts,302.0,IAFQ,Firearms,PRT,PT,10307.53
10867,Portugal,pistol,2016,Counts,204.0,IAFQ,Firearms,PRT,PT,10332.753
10868,Portugal,pistol,2017,Counts,302.0,IAFQ,Firearms,PRT,PT,10307.53
10869,Portugal,revolver,2018,Counts,200.0,IAFQ,Firearms,PRT,PT,10289.835
10870,Portugal,national territory,2017,Counts,5790.0,IAFQ,Firearms,PRT,PT,10307.53
10871,Portugal,planes and airports,2016,Counts,106.0,IAFQ,Firearms,PRT,PT,10332.753
10872,Portugal,Other,2019,Counts,560.0,IAFQ,Firearms,PRT,PT,10289.923
10873,Portugal,Drugs,2019,Counts,180.0,IAFQ,Firearms,PRT,PT,10289.923
10874,Portugal,other,2019,Counts,1106.0,IAFQ,Firearms,PRT,PT,10289.923
10875,Portugal,illicit trafficking,2018,Counts,210.0,IAFQ,Firearms,PRT,PT,10289.835
10876,Portugal,illicit trafficking,2019,Counts,707.0,IAFQ,Firearms,PRT,PT,10289.923
10877,Portugal,illicit use,2019,Counts,230.0,IAFQ,Firearms,PRT,PT,10289.923
10878,Portugal,illicit use,2017,Counts,780.0,IAFQ,Firearms,PRT,PT,10307.53
10879,Portugal,illicit use,2018,Counts,2140.0,IAFQ,Firearms,PRT,PT,10289.835
10880,Portugal,illicit posession,2016,Counts,3012.0,IAFQ,Firearms,PRT,PT,10332.753
10881,Portugal,unknown Status On Marking,2018,Counts,5018.0,IAFQ,Firearms,PRT,PT,10289.835
10882,Portugal,altered marking,2016,Counts,710.0,IAFQ,Firearms,PRT,PT,10332.753
10883,Portugal,otherwise illicitly manufactured,2017,Counts,10.0,IAFQ,Firearms,PRT,PT,10307.53
10884,Portugal,shotgun (Including Short Carbine),2018,Counts,1217.0,IAFQ,Firearms,PRT,PT,10289.835
10885,Portugal,unknown Status On Marking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10886,Portugal,altered marking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10887,Portugal,altered marking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10888,Portugal,no marking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10889,Portugal,no marking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10890,Portugal,Unknown status on type,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10891,Portugal,Unknown status on type,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10892,Portugal,Unknown status on type,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10893,Portugal,other weapons,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10894,Portugal,other weapons,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10895,Portugal,other weapons,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10896,Portugal,other weapons,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10897,Portugal,submachine gun,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10898,Portugal,submachine gun,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10899,Portugal,machine gun,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10900,Portugal,machine gun,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10901,Portugal,machine gun,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10902,Portugal,machine gun,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10903,Portugal,machine gun,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10904,Portugal,machine gun,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10905,Portugal,rifle (Inlcuding Carbine),2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10906,Portugal,unknown,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10907,Portugal,other,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10908,Portugal,land borders,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10909,Portugal,land borders,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10910,Portugal,land borders,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10911,Portugal,vessels and harbours,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10912,Portugal,Terrorism,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10913,Portugal,Other forms of organized crime,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10914,Portugal,Other trafficking,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10915,Portugal,other,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10916,Portugal,Altered markings,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10917,Portugal,unknown Status On Marking,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10918,Portugal,otherwise illicitly manufactured,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10919,Portugal,otherwise illicitly manufactured,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10920,Portugal,Reactivated arms,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10921,Portugal,Reactivated arms,2017,Counts,0.0,IAFQ,Firearms,PRT,PT,10307.53
10922,Portugal,Reactivated arms,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10923,Portugal,Reactivated arms,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10924,Portugal,Reactivated arms,2016,Counts,0.0,IAFQ,Firearms,PRT,PT,10332.753
10925,Portugal,Assembled arms,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10926,Portugal,Assembled arms,2020,Counts,0.0,IAFQ,Firearms,PRT,PT,10298.192
10927,Portugal,Assembled arms,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10928,Portugal,machine gun,2020,Counts,1.0,IAFQ,Firearms,PRT,PT,10298.192
10929,Portugal,submachine gun,2020,Counts,1.0,IAFQ,Firearms,PRT,PT,10298.192
10930,Portugal,vessels and harbours,2019,Counts,1.0,IAFQ,Firearms,PRT,PT,10289.923
10931,Portugal,unknown,2016,Counts,1.0,IAFQ,Firearms,PRT,PT,10332.753
10932,Portugal,revolver,2020,Counts,1.0,IAFQ,Firearms,PRT,PT,10298.192
10933,Portugal,submachine gun,2019,Counts,1.0,IAFQ,Firearms,PRT,PT,10289.923
10934,Portugal,unknown,2017,Counts,2.0,IAFQ,Firearms,PRT,PT,10307.53
10935,Portugal,machine gun,2016,Counts,2.0,IAFQ,Firearms,PRT,PT,10332.753
10936,Portugal,machine gun,2016,Counts,2.0,IAFQ,Firearms,PRT,PT,10332.753
10937,Portugal,submachine gun,2019,Counts,3.0,IAFQ,Firearms,PRT,PT,10289.923
10938,Portugal,vessels and harbours,2016,Counts,4.0,IAFQ,Firearms,PRT,PT,10332.753
10939,Portugal,pistol,2020,Counts,4.0,IAFQ,Firearms,PRT,PT,10298.192
10940,Portugal,Violent crime,2020,Counts,5.0,IAFQ,Firearms,PRT,PT,10298.192
10941,Portugal,machine gun,2017,Counts,5.0,IAFQ,Firearms,PRT,PT,10307.53
10942,Portugal,machine gun,2017,Counts,5.0,IAFQ,Firearms,PRT,PT,10307.53
10943,Portugal,submachine gun,2018,Counts,5.0,IAFQ,Firearms,PRT,PT,10289.835
10944,Portugal,Altered markings,2017,Counts,6.0,IAFQ,Firearms,PRT,PT,10307.53
10945,Portugal,submachine gun,2017,Counts,7.0,IAFQ,Firearms,PRT,PT,10307.53
10946,Portugal,Unknown status on type,2020,Counts,7.0,IAFQ,Firearms,PRT,PT,10298.192
10947,Portugal,unknown Status On Marking,2020,Counts,7.0,IAFQ,Firearms,PRT,PT,10298.192
10948,Portugal,submachine gun,2018,Counts,8.0,IAFQ,Firearms,PRT,PT,10289.835
10949,Portugal,uniquely marked,2020,Counts,8.0,IAFQ,Firearms,PRT,PT,10298.192
10950,Portugal,submachine gun,2018,Counts,9.0,IAFQ,Firearms,PRT,PT,10289.835
10951,Portugal,Altered markings,2018,Counts,9.0,IAFQ,Firearms,PRT,PT,10289.835
10952,Portugal,Assembled arms,2017,Counts,0.0,IAFQ,Firearms,PRT,PT,10307.53
10953,Portugal,Assembled arms,2016,Counts,0.0,IAFQ,Firearms,PRT,PT,10332.753
10954,Portugal,machine gun,2016,Counts,0.0,IAFQ,Firearms,PRT,PT,10332.753
10955,Portugal,machine gun,2019,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.923
10956,Portugal,machine gun,2018,Counts,0.0,IAFQ,Firearms,PRT,PT,10289.835
10957,Portugal,machine gun,2017,Counts,0.0,IAFQ,Firearms,PRT,PT,10307.53
10958,Portugal,unknown,2018,Counts,11.0,IAFQ,Firearms,PRT,PT,10289.835
10959,Portugal,unknown,2019,Counts,11.0,IAFQ,Firearms,PRT,PT,10289.923
10960,Portugal,rifle (Inlcuding Carbine),2020,Counts,11.0,IAFQ,Firearms,PRT,PT,10298.192
10961,Portugal,Violent crime,2019,Counts,12.0,IAFQ,Firearms,PRT,PT,10289.923
10962,Portugal,rifle (Inlcuding Carbine),2020,Counts,13.0,IAFQ,Firearms,PRT,PT,10298.192
10963,Portugal,submachine gun,2016,Counts,13.0,IAFQ,Firearms,PRT,PT,10332.753
10964,Portugal,Violent crime,2016,Counts,13.0,IAFQ,Firearms,PRT,PT,10332.753
10965,Portugal,other,2016,Counts,15.0,IAFQ,Firearms,PRT,PT,10332.753
10966,Portugal,otherwise illicitly manufactured,2018,Counts,16.0,IAFQ,Firearms,PRT,PT,10289.835
10967,Portugal,other,2017,Counts,17.0,IAFQ,Firearms,PRT,PT,10307.53
10968,Portugal,otherwise illicitly manufactured,2016,Counts,19.0,IAFQ,Firearms,PRT,PT,10332.753
10969,Portugal,illicit manufacture,2016,Counts,19.0,IAFQ,Firearms,PRT,PT,10332.753
10970,Portugal,other,2018,Counts,19.0,IAFQ,Firearms,PRT,PT,10289.835
10971,Portugal,Industrially manufactured arms,2016,Counts,2902.0,IAFQ,Firearms,PRT,PT,10332.753
10972,Portugal,Industrially manufactured arms,2019,Counts,6908.0,IAFQ,Firearms,PRT,PT,10289.923
10973,Portugal,Modified arms,2020,Counts,21.0,IAFQ,Firearms,PRT,PT,10298.192
10974,Portugal,submachine gun,2019,Counts,24.0,IAFQ,Firearms,PRT,PT,10289.923
10975,Portugal,shotgun (Including Short Carbine),2017,Counts,829.0,IAFQ,Firearms,PRT,PT,10307.53
10976,Portugal,shotgun (Including Short Carbine),2016,Counts,841.0,IAFQ,Firearms,PRT,PT,10332.753
10977,Portugal,shotgun (Including Short Carbine),2020,Counts,260.0,IAFQ,Firearms,PRT,PT,10298.192
10978,Portugal,rifle (Inlcuding Carbine),2017,Counts,31.0,IAFQ,Firearms,PRT,PT,10307.53
10979,Portugal,Violent crime,2018,Counts,32.0,IAFQ,Firearms,PRT,PT,10289.835
10980,Portugal,Unknown status on type,2017,Counts,32.0,IAFQ,Firearms,PRT,PT,10307.53
10981,Portugal,Unknown status on type,2017,Counts,32.0,IAFQ,Firearms,PRT,PT,10307.53
10982,Portugal,revolver,2020,Counts,33.0,IAFQ,Firearms,PRT,PT,10298.192
10983,Portugal,other weapons,2016,Counts,33.0,IAFQ,Firearms,PRT,PT,10332.753
10984,Portugal,other weapons,2016,Counts,33.0,IAFQ,Firearms,PRT,PT,10332.753
10985,Portugal,planes and airports,2019,Counts,37.0,IAFQ,Firearms,PRT,PT,10289.923
10986,Portugal,planes and airports,2020,Counts,37.0,IAFQ,Firearms,PRT,PT,10298.192
10987,Portugal,illicit manufacture,2018,Counts,42.0,IAFQ,Firearms,PRT,PT,10289.835
10988,Portugal,vessels and harbours,2017,Counts,43.0,IAFQ,Firearms,PRT,PT,10307.53
10989,Portugal,other weapons,2017,Counts,43.0,IAFQ,Firearms,PRT,PT,10307.53
10990,Portugal,other weapons,2017,Counts,43.0,IAFQ,Firearms,PRT,PT,10307.53
10991,Portugal,Unknown status on type,2016,Counts,44.0,IAFQ,Firearms,PRT,PT,10332.753
10992,Portugal,Unknown status on type,2016,Counts,44.0,IAFQ,Firearms,PRT,PT,10332.753
10993,Portugal,altered marking,2020,Counts,48.0,IAFQ,Firearms,PRT,PT,10298.192
10994,Portugal,Converted arms,2020,Counts,51.0,IAFQ,Firearms,PRT,PT,10298.192
10995,Portugal,vessels and harbours,2018,Counts,52.0,IAFQ,Firearms,PRT,PT,10289.835
10996,Portugal,revolver,2020,Counts,55.0,IAFQ,Firearms,PRT,PT,10298.192
10997,Portugal,rifle (Inlcuding Carbine),2018,Counts,57.0,IAFQ,Firearms,PRT,PT,10289.835
10998,Portugal,other,2019,Counts,61.0,IAFQ,Firearms,PRT,PT,10289.923
10999,Portugal,illicit manufacture,2017,Counts,64.0,IAFQ,Firearms,PRT,PT,10307.53
11000,Portugal,planes and airports,2017,Counts,73.0,IAFQ,Firearms,PRT,PT,10307.53
11001,Portugal,rifle (Inlcuding Carbine),2016,Counts,84.0,IAFQ,Firearms,PRT,PT,10332.753
11002,Portugal,rifle (Inlcuding Carbine),2016,Counts,84.0,IAFQ,Firearms,PRT,PT,10332.753
11003,Portugal,Drugs,2020,Counts,93.0,IAFQ,Firearms,PRT,PT,10298.192
11004,Portugal,revolver,2019,Counts,94.0,IAFQ,Firearms,PRT,PT,10289.923
11005,Portugal,revolver,2017,Counts,95.0,IAFQ,Firearms,PRT,PT,10307.53
11006,Portugal,rifle (Inlcuding Carbine),2018,Counts,96.0,IAFQ,Firearms,PRT,PT,10289.835
11007,Portugal,rifle (Inlcuding Carbine),2017,Counts,97.0,IAFQ,Firearms,PRT,PT,10307.53
11008,Portugal,rifle (Inlcuding Carbine),2017,Counts,97.0,IAFQ,Firearms,PRT,PT,10307.53
11009,Portugal,Unknown status on type,2017,Counts,3012.0,IAFQ,Firearms,PRT,PT,10307.53
11010,Portugal,illicit trafficking,2016,Counts,114.0,IAFQ,Firearms,PRT,PT,10332.753
11011,Portugal,illicit offences,2016,Counts,114.0,IAFQ,Firearms,PRT,PT,10332.753
11012,Portugal,revolver,2016,Counts,115.0,IAFQ,Firearms,PRT,PT,10332.753
11013,Portugal,revolver,2016,Counts,115.0,IAFQ,Firearms,PRT,PT,10332.753
11014,Portugal,shotgun (Including Short Carbine),2019,Counts,1438.0,IAFQ,Firearms,PRT,PT,10289.923
11015,Portugal,Converted arms,2017,Counts,124.0,IAFQ,Firearms,PRT,PT,10307.53
11016,Portugal,planes and airports,2018,Counts,126.0,IAFQ,Firearms,PRT,PT,10289.835
11017,Portugal,pistol,2020,Counts,126.0,IAFQ,Firearms,PRT,PT,10298.192
11018,Portugal,pistol,2020,Counts,127.0,IAFQ,Firearms,PRT,PT,10298.192
11019,Portugal,Modified arms,2017,Counts,142.0,IAFQ,Firearms,PRT,PT,10307.53
11020,Portugal,revolver,2019,Counts,143.0,IAFQ,Firearms,PRT,PT,10289.923
11021,Portugal,Converted arms,2019,Counts,146.0,IAFQ,Firearms,PRT,PT,10289.923
11022,Portugal,revolver,2017,Counts,148.0,IAFQ,Firearms,PRT,PT,10307.53
11023,Portugal,revolver,2017,Counts,148.0,IAFQ,Firearms,PRT,PT,10307.53
11024,Portugal,illicit trafficking,2017,Counts,152.0,IAFQ,Firearms,PRT,PT,10307.53
11025,Portugal,Converted arms,2016,Counts,153.0,IAFQ,Firearms,PRT,PT,10332.753
11026,Portugal,pistol,2019,Counts,167.0,IAFQ,Firearms,PRT,PT,10289.923
11027,Portugal,other weapons,2019,Counts,173.0,IAFQ,Firearms,PRT,PT,10289.923
11028,Portugal,rifle (Inlcuding Carbine),2019,Counts,176.0,IAFQ,Firearms,PRT,PT,10289.923
11029,Portugal,shotgun (Including Short Carbine),2018,Counts,1892.0,IAFQ,Firearms,PRT,PT,10289.835
11030,Portugal,revolver,2018,Counts,179.0,IAFQ,Firearms,PRT,PT,10289.835
11031,Portugal,other weapons,2018,Counts,179.0,IAFQ,Firearms,PRT,PT,10289.835
11032,Portugal,other weapons,2019,Counts,1480.0,IAFQ,Firearms,PRT,PT,10289.923
11033,Portugal,other weapons,2017,Counts,2208.0,IAFQ,Firearms,PRT,PT,10307.53
11034,Portugal,Unknown status on type,2018,Counts,198.0,IAFQ,Firearms,PRT,PT,10289.835
11035,Portugal,pistol,2017,Counts,199.0,IAFQ,Firearms,PRT,PT,10307.53
11036,Portugal,Converted arms,2018,Counts,212.0,IAFQ,Firearms,PRT,PT,10289.835
11037,Portugal,illicit offences,2018,Counts,215.0,IAFQ,Firearms,PRT,PT,10289.835
11038,Portugal,rifle (Inlcuding Carbine),2018,Counts,224.0,IAFQ,Firearms,PRT,PT,10289.835
11039,Portugal,no marking,2017,Counts,229.0,IAFQ,Firearms,PRT,PT,10307.53
11040,Portugal,Modified arms,2016,Counts,253.0,IAFQ,Firearms,PRT,PT,10332.753
11041,Portugal,no marking,2017,Counts,262.0,IAFQ,Firearms,PRT,PT,10307.53
11042,Portugal,Modified arms,2018,Counts,265.0,IAFQ,Firearms,PRT,PT,10289.835
11043,Portugal,Other,2016,Counts,277.0,IAFQ,Firearms,PRT,PT,10332.753
11044,Portugal,pistol,2018,Counts,284.0,IAFQ,Firearms,PRT,PT,10289.835
11045,Portugal,pistol,2016,Counts,298.0,IAFQ,Firearms,PRT,PT,10332.753
11046,Portugal,illicit posession,2019,Counts,316.0,IAFQ,Firearms,PRT,PT,10289.923
11047,Portugal,illicit offences,2019,Counts,316.0,IAFQ,Firearms,PRT,PT,10289.923
11048,Portugal,pistol,2018,Counts,316.0,IAFQ,Firearms,PRT,PT,10289.835
11049,Portugal,pistol,2018,Counts,325.0,IAFQ,Firearms,PRT,PT,10289.835
11050,Portugal,shotgun (Including Short Carbine),2020,Counts,327.0,IAFQ,Firearms,PRT,PT,10298.192
11051,Portugal,illicit manufacture,2019,Counts,333.0,IAFQ,Firearms,PRT,PT,10289.923
11052,Portugal,pistol,2019,Counts,336.0,IAFQ,Firearms,PRT,PT,10289.923
11053,Portugal,no marking,2016,Counts,337.0,IAFQ,Firearms,PRT,PT,10332.753
11054,Portugal,no marking,2019,Counts,344.0,IAFQ,Firearms,PRT,PT,10289.923
11055,Portugal,Drugs,2016,Counts,347.0,IAFQ,Firearms,PRT,PT,10332.753
11056,Portugal,unknown,2019,Counts,369.0,IAFQ,Firearms,PRT,PT,10289.923
11057,Portugal,shotgun (Including Short Carbine),2017,Counts,373.0,IAFQ,Firearms,PRT,PT,10307.53
11058,Portugal,Unknown status on type,2020,Counts,429.0,IAFQ,Firearms,PRT,PT,10298.192
11059,Portugal,otherwise illicitly manufactured,2020,Counts,429.0,IAFQ,Firearms,PRT,PT,10298.192
11060,Portugal,illicit offences,2020,Counts,439.0,IAFQ,Firearms,PRT,PT,10298.192
11061,Portugal,shotgun (Including Short Carbine),2016,Counts,453.0,IAFQ,Firearms,PRT,PT,10332.753
11062,Portugal,unknown Status On Marking,2020,Counts,462.0,IAFQ,Firearms,PRT,PT,10298.192
11063,Portugal,Modified arms,2019,Counts,472.0,IAFQ,Firearms,PRT,PT,10289.923
11064,Portugal,revolver,2019,Counts,484.0,IAFQ,Firearms,PRT,PT,10289.923
11065,Portugal,no marking,2018,Counts,541.0,IAFQ,Firearms,PRT,PT,10289.835
11066,Portugal,Drugs,2018,Counts,542.0,IAFQ,Firearms,PRT,PT,10289.835
11067,Portugal,altered marking,2017,Counts,565.0,IAFQ,Firearms,PRT,PT,10307.53
